name,uri
body burden,http://aims.fao.org/aos/agrovoc/c_9f0d354d
circadian rhythm,http://aims.fao.org/aos/agrovoc/c_9865
bio-assays,http://aims.fao.org/aos/agrovoc/c_15731
bromine isotopes,http://aims.fao.org/aos/agrovoc/c_bebfdd55
benthic environment,http://aims.fao.org/aos/agrovoc/c_877
bivalve culture,http://aims.fao.org/aos/agrovoc/c_67a9a898
construction materials,http://aims.fao.org/aos/agrovoc/c_1141
barbels,http://aims.fao.org/aos/agrovoc/c_885bb893
bottom reverberation,http://aims.fao.org/aos/agrovoc/c_b4a639ce
gill disease,http://aims.fao.org/aos/agrovoc/c_4518f47f
biological preservation,http://aims.fao.org/aos/agrovoc/c_27843
biological data,http://aims.fao.org/aos/agrovoc/c_76ce07d8
blood groups,http://aims.fao.org/aos/agrovoc/c_965
body condition,http://aims.fao.org/aos/agrovoc/c_24390
biological stocks,http://aims.fao.org/aos/agrovoc/c_601eeee0
buoys,http://aims.fao.org/aos/agrovoc/c_d77e87b0
thermoregulation,http://aims.fao.org/aos/agrovoc/c_7722
bioaeration,http://aims.fao.org/aos/agrovoc/c_1737c9ed
biological phenomena,http://aims.fao.org/aos/agrovoc/c_49871
bromine compounds,http://aims.fao.org/aos/agrovoc/c_7d527909
body size,http://aims.fao.org/aos/agrovoc/c_35330
bioacoustics,http://aims.fao.org/aos/agrovoc/c_2b6a3fb9
berthing,http://aims.fao.org/aos/agrovoc/c_c3c7073b
basalt-seawater interaction,http://aims.fao.org/aos/agrovoc/c_c7f8b7b9
atmospheric pressure,http://aims.fao.org/aos/agrovoc/c_693
batch culture,http://aims.fao.org/aos/agrovoc/c_2925e278
bioclimatology,http://aims.fao.org/aos/agrovoc/c_9260
bioremediation,http://aims.fao.org/aos/agrovoc/c_35028
respiration,http://aims.fao.org/aos/agrovoc/c_9421
bright spot technology,http://aims.fao.org/aos/agrovoc/c_0b7f85d4
behavioural responses,http://aims.fao.org/aos/agrovoc/c_588c6990
